xmag ymag zmag
-3300 -221 -4666
-3300 -221 -4666
-3300 -221 -4666
-3300 -221 -4666
-3300 -221 -4666
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3310 -237 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -264 -4686
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3303 -233 -4662
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4673
-3287 -215 -4659
-3330 -206 -4659
-3330 -206 -4659
-3330 -206 -4659
-3330 -206 -4659
-3330 -206 -4659
-3330 -206 -4659
-3330 -206 -4659
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3274 -232 -4669
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3270 -254 -4694
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3281 -231 -4700
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3279 -245 -4680
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3298 -244 -4732
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3297 -231 -4611
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3328 -220 -4658
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3304 -235 -4671
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3300 -236 -4673
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3293 -238 -4654
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3287 -199 -4688
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3305 -218 -4661
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3285 -224 -4732
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3303 -201 -4684
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3278 -240 -4708
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3299 -253 -4733
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3312 -206 -4673
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3279 -202 -4666
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3284 -236 -4683
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3289 -244 -4698
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3276 -237 -4633
-3323 -249 -4591
